trial,cars,stall,tick,score
1,32,7,947,79.5
1,32,4,948,79.5
1,32,6,949,79.5
1,32,2,950,79.53
1,32,6,951,79.53
1,32,5,952,79.53
1,32,10,953,79.53
1,32,6,954,79.53
1,32,4,955,79.53
1,32,6,956,79.53
1,32,7,957,79.53
1,32,4,958,79.53
1,32,7,959,79.53
1,32,5,960,79.53
1,32,4,961,79.56
1,32,4,962,79.56
1,32,7,963,79.56
1,32,5,964,79.56
1,32,5,965,79.56
1,32,3,966,79.59
1,32,5,967,79.59
1,32,2,968,79.59
1,32,5,969,79.59
1,32,4,970,79.63
1,32,5,971,79.63
1,32,2,972,79.63
1,32,3,973,79.66
1,32,6,974,79.66
1,32,7,975,79.66
1,32,3,976,79.66
1,32,7,977,79.66
1,32,3,978,79.66
1,32,8,979,79.66
1,32,3,980,79.66
1,32,5,981,79.69
1,32,2,982,79.69
1,32,5,983,79.69
1,32,2,984,79.72
1,32,6,985,79.72
1,32,3,986,79.72
1,32,8,987,79.72
1,32,5,988,79.72
1,32,7,989,79.72
1,32,3,990,79.72
1,32,7,991,79.72
1,32,5,992,79.75
1,32,7,993,79.72
1,32,1,994,79.75
1,32,2,995,79.75
1,32,6,996,79.78
1,32,8,997,79.75
1,32,3,998,79.78
1,32,5,999,79.78
1,32,5,1000,79.78
1,32,7,1001,79.78
1,32,3,1002,79.78
1,32,5,1003,79.78
1,32,4,1004,79.81
1,32,7,1005,79.81
1,32,5,1006,79.81
1,32,6,1007,79.81
1,32,1,1008,79.81
1,32,2,1009,79.84
1,32,2,1010,79.84
1,32,7,1011,79.84
1,32,2,1012,79.88
1,32,3,1013,79.88
1,32,3,1014,79.88
1,32,4,1015,79.91
1,32,3,1016,79.91
1,32,8,1017,79.91
1,32,6,1018,79.91
1,32,12,1019,79.88
1,32,0,1020,79.91
1,32,5,1021,79.91
1,32,3,1022,79.91
1,32,5,1023,79.91
1,32,3,1024,79.94
1,32,5,1025,79.94
1,32,3,1026,79.94
1,32,4,1027,79.97
1,32,7,1028,79.94
1,32,11,1029,79.94
1,32,4,1030,79.94
1,32,5,1031,79.94
1,32,2,1032,79.97
1,32,6,1033,79.97
1,32,3,1034,79.97
1,32,7,1035,79.97
1,32,9,1036,79.97
1,32,8,1037,79.97
1,32,1,1038,79.97
1,32,4,1039,79.97
1,32,4,1040,80.0
1,32,5,1041,80.0
1,32,1,1042,80.0
1,32,7,1043,80.0
1,32,5,1044,80.0
1,32,7,1045,80.0
1,32,2,1046,80.03
1,32,6,1047,80.03
1,32,3,1048,80.03
1,32,6,1049,80.03
1,32,0,1050,80.06
1,32,2,1051,80.06
1,32,1,1052,80.09
1,32,3,1053,80.09
1,32,3,1054,80.09
1,32,5,1055,80.13
1,32,3,1056,80.13
1,32,2,1057,80.13
1,32,3,1058,80.16
1,32,6,1059,80.16
1,32,4,1060,80.16
1,32,4,1061,80.16
1,32,4,1062,80.16
1,32,7,1063,80.16
1,32,3,1064,80.19
1,32,8,1065,80.16
1,32,6,1066,80.16
1,32,8,1067,80.16
1,32,5,1068,80.16
1,32,5,1069,80.16
1,32,4,1070,80.19
1,32,7,1071,80.19
1,32,1,1072,80.19
1,32,4,1073,80.19
1,32,4,1074,80.22
1,32,5,1075,80.22
1,32,1,1076,80.22
1,32,5,1077,80.22
1,32,4,1078,80.25
1,32,6,1079,80.25
1,32,5,1080,80.25
1,32,9,1081,80.22
1,32,7,1082,80.22
1,32,7,1083,80.22
1,32,3,1084,80.25
1,32,6,1085,80.25
1,32,1,1086,80.25
1,32,4,1087,80.25
1,32,4,1088,80.28
1,32,3,1089,80.28
1,32,5,1090,80.28
1,32,7,1091,80.28
1,32,3,1092,80.28
1,32,5,1093,80.28
1,32,3,1094,80.31
1,32,4,1095,80.31
1,32,2,1096,80.31
1,32,7,1097,80.31
1,32,5,1098,80.31
1,32,6,1099,80.31
1,32,3,1100,80.34
1,32,4,1101,80.34
1,32,3,1102,80.34
1,32,4,1103,80.34
1,32,3,1104,80.38
1,32,4,1105,80.38
1,32,1,1106,80.38
1,32,5,1107,80.38
1,32,2,1108,80.41
1,32,5,1109,80.41
1,32,2,1110,80.41
1,32,7,1111,80.41
1,32,2,1112,80.44
1,32,7,1113,80.44
1,32,3,1114,80.44
1,32,9,1115,80.44
1,32,4,1116,80.44
1,32,10,1117,80.44
1,32,4,1118,80.44
1,32,5,1119,80.44
1,32,5,1120,80.44
1,32,6,1121,80.44
1,32,4,1122,80.44
1,32,9,1123,80.44
1,32,4,1124,80.44
1,32,3,1125,80.44
1,32,3,1126,80.47
1,32,7,1127,80.47
1,32,6,1128,80.47
1,32,3,1129,80.47
1,32,2,1130,80.47
1,32,6,1131,80.47
1,32,5,1132,80.47
1,32,5,1133,80.5
1,32,4,1134,80.5
1,32,9,1135,80.5
1,32,2,1136,80.5
1,32,5,1137,80.5
1,32,2,1138,80.5
1,32,4,1139,80.53
1,32,2,1140,80.53
1,32,2,1141,80.53
1,32,4,1142,80.53
1,32,6,1143,80.56
1,32,2,1144,80.56
1,32,6,1145,80.56
1,32,2,1146,80.56
1,32,1,1147,80.59
