trial,cars,stall,tick,score
1,50,12,974,72.9
1,50,15,975,72.9
1,50,11,976,72.9
1,50,11,977,72.92
1,50,11,978,72.92
1,50,15,979,72.92
1,50,9,980,72.92
1,50,11,981,72.92
1,50,11,982,72.94
1,50,14,983,72.94
1,50,12,984,72.94
1,50,13,985,72.94
1,50,12,986,72.94
1,50,12,987,72.94
1,50,8,988,72.96
1,50,12,989,72.96
1,50,15,990,72.96
1,50,18,991,72.94
1,50,10,992,72.96
1,50,14,993,72.96
1,50,13,994,72.96
1,50,11,995,72.96
1,50,9,996,72.96
1,50,8,997,72.98
1,50,12,998,72.98
1,50,14,999,72.98
1,50,12,1000,72.98
1,50,17,1001,72.98
1,50,9,1002,72.98
1,50,12,1003,72.98
1,50,12,1004,73.0
1,50,17,1005,72.98
1,50,9,1006,73.0
1,50,12,1007,73.0
1,50,9,1008,73.0
1,50,12,1009,73.0
1,50,6,1010,73.02
1,50,11,1011,73.02
1,50,3,1012,73.04
1,50,11,1013,73.06
1,50,9,1014,73.06
1,50,17,1015,73.06
1,50,7,1016,73.06
1,50,12,1017,73.06
1,50,7,1018,73.08
1,50,9,1019,73.1
1,50,8,1020,73.1
1,50,7,1021,73.12
1,50,7,1022,73.12
1,50,12,1023,73.14
1,50,5,1024,73.14
1,50,10,1025,73.16
1,50,8,1026,73.16
1,50,18,1027,73.16
1,50,18,1028,73.14
1,50,19,1029,73.14
1,50,9,1030,73.14
1,50,7,1031,73.16
1,50,8,1032,73.16
1,50,14,1033,73.16
1,50,11,1034,73.18
1,50,16,1035,73.16
1,50,11,1036,73.16
1,50,14,1037,73.16
1,50,10,1038,73.18
1,50,14,1039,73.18
1,50,7,1040,73.18
1,50,11,1041,73.2
1,50,10,1042,73.2
1,50,12,1043,73.2
1,50,9,1044,73.2
1,50,19,1045,73.2
1,50,11,1046,73.2
1,50,19,1047,73.2
1,50,18,1048,73.18
1,50,19,1049,73.18
1,50,13,1050,73.18
1,50,14,1051,73.18
1,50,7,1052,73.18
1,50,10,1053,73.2
1,50,10,1054,73.2
1,50,16,1055,73.2
1,50,9,1056,73.2
1,50,13,1057,73.2
1,50,6,1058,73.22
1,50,16,1059,73.22
1,50,10,1060,73.22
1,50,12,1061,73.22
1,50,7,1062,73.24
1,50,13,1063,73.24
1,50,7,1064,73.24
1,50,12,1065,73.24
1,50,7,1066,73.26
1,50,9,1067,73.26
1,50,6,1068,73.28
1,50,10,1069,73.28
1,50,11,1070,73.3
1,50,10,1071,73.3
1,50,8,1072,73.3
1,50,15,1073,73.3
1,50,15,1074,73.3
1,50,16,1075,73.3
1,50,9,1076,73.3
1,50,13,1077,73.3
1,50,7,1078,73.32
1,50,9,1079,73.32
1,50,7,1080,73.34
1,50,11,1081,73.34
1,50,7,1082,73.36
1,50,13,1083,73.36
1,50,8,1084,73.36
1,50,11,1085,73.36
1,50,8,1086,73.38
1,50,11,1087,73.38
1,50,7,1088,73.4
1,50,12,1089,73.4
1,50,8,1090,73.4
1,50,18,1091,73.4
1,50,12,1092,73.4
1,50,16,1093,73.4
1,50,8,1094,73.4
1,50,13,1095,73.4
1,50,7,1096,73.42
1,50,11,1097,73.42
1,50,8,1098,73.42
1,50,11,1099,73.44
1,50,7,1100,73.44
1,50,13,1101,73.44
1,50,9,1102,73.46
1,50,11,1103,73.46
1,50,10,1104,73.46
1,50,15,1105,73.46
1,50,12,1106,73.46
1,50,13,1107,73.46
1,50,10,1108,73.46
1,50,12,1109,73.48
1,50,9,1110,73.48
1,50,15,1111,73.48
1,50,7,1112,73.48
1,50,12,1113,73.48
1,50,3,1114,73.5
1,50,9,1115,73.52
1,50,9,1116,73.52
1,50,10,1117,73.52
1,50,9,1118,73.54
1,50,14,1119,73.54
1,50,13,1120,73.54
1,50,20,1121,73.52
1,50,11,1122,73.52
1,50,14,1123,73.52
1,50,9,1124,73.54
1,50,13,1125,73.54
1,50,11,1126,73.54
1,50,14,1127,73.54
1,50,14,1128,73.54
1,50,15,1129,73.54
1,50,15,1130,73.52
1,50,13,1131,73.52
1,50,10,1132,73.54
1,50,14,1133,73.54
1,50,8,1134,73.54
1,50,15,1135,73.54
1,50,8,1136,73.54
1,50,9,1137,73.56
